franchiseID,FranchiseName,teamID,name,yearID,G,W,R,H,HR,BB,SO,SB,RA,ERA,HA,HRA,BBA,SOA,statID,teamID-Year,Park,Lat,Lon,Open,Closed
ATL,Atlanta Braves,BSN,Boston Braves,1928,153,50,631,1439,52,447,377,60,878,4.83,1596,100,524,343,696555,BSN-1928,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1929,154,56,657,1481,33,408,432,65,876,5.12,1604,103,530,366,723499,BSN-1929,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1930,154,70,693,1503,66,332,397,69,835,4.91,1624,117,475,424,750955,BSN-1930,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1931,156,64,533,1367,34,368,430,46,680,3.9,1465,66,406,419,778923,BSN-1931,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1932,155,77,649,1460,63,347,496,36,655,3.53,1483,61,420,440,807403,BSN-1932,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1933,156,83,552,1320,54,326,428,25,531,2.96,1391,54,355,383,836395,BSN-1933,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1934,152,78,683,1460,83,375,440,30,714,4.11,1512,78,405,462,865899,BSN-1934,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1935,153,38,575,1396,75,353,436,20,852,4.93,1645,81,404,355,895915,BSN-1935,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Bees,1936,157,71,631,1450,67,433,582,23,715,3.94,1566,69,451,421,926443,BSN-1936,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Bees,1937,152,79,579,1265,63,485,707,45,556,3.22,1344,60,372,387,957483,BSN-1937,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Bees,1938,153,77,561,1311,54,424,548,49,618,3.4,1375,66,465,413,989035,BSN-1938,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Bees,1939,152,63,572,1395,56,366,494,41,659,3.71,1400,63,513,430,1021099,BSN-1939,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Bees,1940,152,65,623,1366,59,402,581,48,745,4.36,1444,83,573,435,1053675,BSN-1940,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1941,156,62,592,1357,48,471,608,61,720,3.95,1440,75,554,446,1086763,BSN-1941,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1942,150,59,515,1216,68,474,507,49,645,3.76,1326,82,518,414,1120363,BSN-1942,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1943,153,68,465,1213,39,469,609,56,612,3.25,1361,66,441,409,1154475,BSN-1943,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1944,155,65,593,1299,79,456,509,37,674,3.67,1430,80,527,454,1189099,BSN-1944,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1945,154,67,721,1453,101,520,510,82,728,4.04,1474,99,557,404,1224235,BSN-1945,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1946,154,81,630,1377,44,558,468,60,592,3.35,1291,76,478,566,1259883,BSN-1946,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1947,154,86,701,1444,85,558,500,58,622,3.62,1342,93,453,494,1296043,BSN-1947,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1948,154,91,739,1458,95,671,536,43,584,3.37,1354,93,430,579,1332715,BSN-1948,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1949,157,75,706,1376,103,684,656,28,719,3.99,1466,110,520,589,1369899,BSN-1949,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1950,156,83,785,1411,148,615,616,71,736,4.14,1411,129,554,615,1407595,BSN-1950,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1951,155,76,723,1385,130,565,617,80,662,3.75,1378,96,595,604,1445803,BSN-1951,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,BSN,Boston Braves,1952,155,64,569,1214,110,483,711,58,651,3.78,1388,106,525,687,1484523,BSN-1952,Braves Field,42.353,-71.119,1915,1952
ATL,Atlanta Braves,ML1,Milwaukee Braves,1953,157,92,738,1422,156,439,637,46,589,3.3,1282,107,539,738,1536120,ML1-1953,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1954,154,89,670,1395,139,471,619,54,556,3.19,1296,106,553,698,1578535,ML1-1954,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1955,154,85,743,1377,182,504,735,42,668,3.85,1339,138,591,654,1621528,ML1-1955,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1956,155,92,709,1350,177,486,714,29,569,3.11,1295,133,467,639,1662520,ML1-1956,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1957,155,95,772,1469,199,461,729,35,613,3.47,1347,124,570,693,1704024,ML1-1957,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1958,154,92,675,1388,167,478,646,26,541,3.21,1261,125,426,773,1746040,ML1-1958,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1959,157,86,724,1426,177,488,765,41,623,3.51,1406,128,429,775,1788568,ML1-1959,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1960,154,88,724,1393,170,463,793,69,658,3.76,1327,130,518,807,1831608,ML1-1960,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1961,155,83,712,1365,188,534,880,70,656,3.89,1357,153,493,652,1880640,ML1-1961,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1962,162,86,730,1376,181,581,975,57,665,3.68,1443,151,407,802,1933099,ML1-1962,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1963,163,84,677,1345,139,525,954,75,603,3.27,1327,149,489,924,1989099,ML1-1963,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1964,162,88,803,1522,159,486,825,53,744,4.12,1411,160,452,906,2045899,ML1-1964,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ML1,Milwaukee Braves,1965,162,86,708,1419,196,408,976,64,633,3.52,1336,123,541,966,2103499,ML1-1965,County Stadium,43.03,-87.974,1953,2000
ATL,Atlanta Braves,ATL,Atlanta Braves,1966,163,85,782,1476,207,512,913,59,683,3.68,1430,129,485,884,2126763,ATL-1966,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1967,162,77,631,1307,158,512,947,55,640,3.47,1377,118,449,862,2185483,ATL-1967,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1968,163,81,514,1399,80,414,782,83,549,2.92,1326,87,362,871,2245003,ATL-1968,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1969,162,93,691,1411,141,485,665,59,631,3.53,1334,144,438,893,2305323,ATL-1969,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1970,162,76,736,1495,160,522,736,58,772,4.33,1451,185,478,960,2378763,ATL-1970,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1971,162,82,643,1434,153,434,747,57,699,3.75,1529,152,485,823,2453355,ATL-1971,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1972,155,70,628,1363,144,532,770,47,730,4.27,1412,155,512,732,2529099,ATL-1972,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1973,162,76,799,1497,206,608,870,84,774,4.25,1467,144,575,803,2605995,ATL-1973,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1974,163,88,661,1375,120,571,772,72,563,3.05,1343,97,488,772,2684043,ATL-1974,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1975,161,67,583,1323,107,543,759,55,739,3.91,1543,101,519,669,2763243,ATL-1975,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1976,162,70,620,1309,82,589,811,74,700,3.86,1435,86,564,818,2843595,ATL-1976,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1977,162,61,678,1404,139,537,876,82,895,4.85,1581,169,701,915,2925099,ATL-1977,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1978,162,69,600,1313,123,550,874,90,750,4.08,1404,132,624,848,3014695,ATL-1978,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1979,160,66,669,1389,126,490,818,98,763,4.18,1496,132,494,779,3105643,ATL-1979,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1980,161,81,630,1352,144,434,899,73,660,3.77,1397,131,454,696,3197943,ATL-1980,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1981,107,50,395,886,64,321,540,98,416,3.45,936,62,330,471,3291595,ATL-1981,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1982,162,89,739,1411,146,554,869,151,702,3.82,1484,126,502,813,3386599,ATL-1982,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1983,162,88,746,1489,130,582,847,146,640,3.67,1412,132,540,895,3482955,ATL-1983,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1984,162,80,632,1338,111,555,896,140,655,3.57,1401,122,525,859,3580663,ATL-1984,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1985,162,66,632,1359,126,553,849,72,781,4.19,1512,134,642,776,3679723,ATL-1985,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1986,161,72,615,1348,138,538,904,93,719,3.97,1443,117,576,932,3780135,ATL-1986,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1987,161,69,747,1401,152,641,834,135,829,4.63,1529,163,587,837,3881899,ATL-1987,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1988,160,54,555,1319,96,432,848,95,741,4.09,1481,108,524,810,3985015,ATL-1988,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1989,161,63,584,1281,128,485,996,83,680,3.7,1370,114,468,966,4089483,ATL-1989,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1990,162,65,682,1376,162,473,1010,92,821,4.58,1527,128,579,938,4195303,ATL-1990,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1991,162,94,749,1407,141,563,906,165,644,3.49,1304,118,481,969,4302475,ATL-1991,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1992,162,98,682,1391,138,493,924,126,569,3.14,1321,89,489,948,4410999,ATL-1992,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1993,162,104,767,1444,169,560,946,125,559,3.14,1297,101,480,1036,4520875,ATL-1993,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1994,114,68,542,1031,137,377,668,48,448,3.57,929,76,378,865,4640715,ATL-1994,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1995,144,90,645,1202,168,520,933,73,540,3.44,1184,107,436,1087,4762123,ATL-1995,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1996,162,96,773,1514,197,530,1032,83,648,3.52,1372,120,451,1245,4885099,ATL-1996,Atlanta-Fulton County Stadium,33.739,-84.389,1965,1996
ATL,Atlanta Braves,ATL,Atlanta Braves,1997,162,101,791,1490,174,597,1160,108,581,3.18,1319,111,450,1196,5014120,ATL-1997,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,1998,162,106,826,1489,215,548,1062,98,581,3.25,1291,117,467,1232,5144823,ATL-1998,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,1999,162,103,840,1481,197,608,962,148,661,3.63,1398,142,507,1197,5281803,ATL-1999,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2000,162,95,810,1490,179,595,1010,148,714,4.05,1428,165,484,1093,5420583,ATL-2000,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2001,162,88,729,1432,174,493,1039,85,643,3.59,1363,153,499,1133,5561163,ATL-2001,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2002,161,101,708,1428,164,558,1028,76,565,3.13,1302,123,554,1058,5703543,ATL-2002,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2003,162,101,907,1608,235,545,933,68,740,4.1,1425,147,555,992,5847723,ATL-2003,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2004,162,96,803,1503,178,587,1158,86,668,3.74,1475,154,523,1025,5993703,ATL-2004,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2005,162,90,769,1453,184,534,1084,92,674,3.98,1487,145,520,929,6136528,ATL-2005,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2006,162,79,849,1510,222,526,1169,52,805,4.6,1529,183,572,1049,6286048,ATL-2006,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2007,162,84,810,1562,176,534,1149,64,733,4.11,1442,172,537,1106,6437368,ATL-2007,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2008,162,72,753,1514,130,618,1023,58,778,4.46,1439,156,586,1076,6590488,ATL-2008,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2009,162,86,735,1459,149,602,1064,58,641,3.57,1399,119,530,1232,6745408,ATL-2009,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2010,162,91,738,1411,139,634,1140,63,629,3.56,1326,126,505,1241,6902128,ATL-2010,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2011,162,89,641,1345,173,504,1260,77,605,3.48,1332,125,521,1332,7060648,ATL-2011,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2012,162,94,700,1341,149,567,1289,101,600,3.42,1310,145,464,1232,7220968,ATL-2012,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2013,162,96,688,1354,181,542,1384,64,548,3.18,1326,127,409,1232,7383088,ATL-2013,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2014,162,79,573,1316,123,472,1369,95,597,3.38,1369,121,472,1301,7547008,ATL-2014,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2015,162,67,573,1361,100,471,1107,69,760,4.41,1462,170,550,1148,7712728,ATL-2015,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2016,161,68,649,1404,122,502,1240,75,779,4.51,1414,177,547,1227,7880248,ATL-2016,Turner Field,33.735278,-84.389444,1997,2016
ATL,Atlanta Braves,ATL,Atlanta Braves,2017,162,72,732,1467,165,474,1184,77,821,4.72,1463,192,584,1258,8049568,ATL-2017,SunTrust Park,33.89,-84.468,2017,Active
ATL,Atlanta Braves,ATL,Atlanta Braves,2018,162,90,759,1433,175,511,1290,90,657,3.75,1236,153,635,1423,8220688,ATL-2018,SunTrust Park,33.89,-84.468,2017,Active
ATL,Atlanta Braves,ATL,Atlanta Braves,2019,162,97,855,1432,249,619,1467,89,743,4.19,1421,203,548,1393,8393608,ATL-2019,SunTrust Park,33.89,-84.468,2017,Active
BAL,Baltimore Orioles,MLA,Milwaukee Brewers,1901,139,48,641,1250,26,325,387,176,828,4.06,1383,32,395,376,155448,MLA-1901,Lloyd Street Grounds,43.05889,-87.933889,1895,1903
BAL,Baltimore Orioles,SLA,St. Louis Browns,1902,139,78,619,1254,29,373,324,137,607,3.34,1273,36,343,348,171568,SLA-1902,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1903,139,65,500,1133,12,271,541,101,525,2.77,1220,26,237,511,185040,SLA-1903,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1904,156,65,481,1266,10,331,608,150,604,2.83,1335,25,333,577,199024,SLA-1904,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1905,156,54,512,1205,16,362,639,144,608,2.74,1245,19,389,633,213520,SLA-1905,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1906,154,76,560,1244,20,366,592,221,499,2.23,1132,14,314,558,228528,SLA-1906,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1907,155,69,541,1324,10,370,548,144,555,2.61,1254,17,352,463,244048,SLA-1907,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1908,155,83,544,1261,20,343,651,126,483,2.15,1151,7,387,607,260080,SLA-1908,Sportsman's Park III,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1909,154,61,441,1151,10,331,607,136,575,2.88,1287,16,383,620,276624,SLA-1909,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1910,158,47,451,1105,12,415,841,169,743,3.09,1356,14,532,557,293680,SLA-1910,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1911,152,45,567,1192,17,460,,125,812,3.86,1465,28,463,383,311248,SLA-1911,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1912,157,53,552,1262,19,449,,176,764,3.71,1433,17,442,547,329328,SLA-1912,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1913,155,57,528,1193,18,455,769,209,642,3.06,1369,21,454,476,347920,SLA-1913,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1914,159,71,523,1241,17,423,863,233,615,2.85,1309,20,540,553,375543,SLA-1914,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1915,159,63,521,1255,19,472,765,202,680,3.04,1256,21,612,566,405495,SLA-1915,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1916,158,79,588,1262,14,627,640,234,545,2.58,1292,15,478,505,427408,SLA-1916,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1917,155,57,510,1250,15,405,540,157,687,3.2,1320,19,537,429,448560,SLA-1917,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1918,123,58,426,1040,5,397,340,138,448,2.75,993,11,402,346,470224,SLA-1918,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1919,140,67,533,1234,31,391,443,74,567,3.13,1255,35,421,415,492400,SLA-1919,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1920,154,76,797,1651,50,427,339,118,766,4.03,1481,53,578,444,515088,SLA-1920,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1921,154,81,835,1655,67,413,407,92,845,4.61,1541,71,556,477,538288,SLA-1921,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1922,154,93,867,1693,98,473,381,132,643,3.38,1412,71,419,534,562000,SLA-1922,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1923,154,74,688,1489,82,442,423,64,720,3.93,1430,59,528,488,586224,SLA-1923,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1924,153,74,769,1543,67,465,349,85,809,4.57,1511,68,517,386,610960,SLA-1924,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1925,154,82,900,1620,110,498,375,85,906,4.92,1588,99,675,419,636208,SLA-1925,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1926,155,62,682,1449,72,437,465,62,845,4.66,1549,86,654,337,661968,SLA-1926,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1927,155,59,724,1440,55,443,420,91,904,4.95,1592,79,604,385,688240,SLA-1927,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1928,154,82,772,1431,63,548,479,76,742,4.17,1487,93,454,456,715024,SLA-1928,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1929,154,79,733,1426,46,589,431,72,713,4.08,1469,100,462,415,742320,SLA-1929,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1930,154,64,751,1415,75,497,550,93,886,5.07,1639,124,449,470,770128,SLA-1930,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1931,154,63,722,1455,76,488,580,73,870,4.76,1623,84,444,436,798448,SLA-1931,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1932,154,63,736,1502,67,507,528,69,898,5.01,1592,103,574,496,827280,SLA-1932,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1933,153,55,669,1337,64,520,556,72,820,4.82,1574,96,531,426,856624,SLA-1933,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1934,154,67,674,1417,62,514,631,43,800,4.49,1499,94,632,499,886480,SLA-1934,Sportsman's Park IV,38.658,-90.22,1902,1966
BAL,Baltimore Orioles,SLA,St. Louis Browns,1935,155,65,718,1446,73,593,561,45,930,5.26,1667,92,641,435,916848,SLA-1935,Sportsman's Park IV,38.658,-90.22,1902,1966
